,_Casualty Count,_Casualty Severity,Collision Location,Latitude,Longitude
4511,1.0,Slight,"On Princes Way, 25 Metres North Of The Junction With Queensway .",51.360334099548815,-0.1210871783377062
4512,1.0,Serious,"On Stamford Hill, Near The Junction With Lampard Grove N16.",51.567282078654095,-0.0729305267427135
4513,2.0,Slight,"On Ferry Lane, Near The Junction With Steel Approach. (Location Uncertain)",51.51320580570344,0.1857806583230493
4514,1.0,Slight,"On Denzil Road, Near The Junction With Denzil Road.",51.55113083486268,-0.2417968087092553
4515,1.0,Slight,"On Dartmouth Road, Near The Junction With Sydenham Park Road.",51.43475547463386,-0.0569750097798513
4516,1.0,Slight,"On Northwold Rd, Near The Junction With Fountayne Rd .",51.56226061241624,-0.067241912616649
4517,1.0,Slight,"On Burges Road, Near The Junction With Southend Road.",51.53867307921385,0.0534373186359325
4518,3.0,Slight,"On Romford Road, Near The Junction With Upton Lane.",51.54647749618452,0.0255775367982843
4519,1.0,Slight,"On Gale Street, Near The Junction With Hedgemans Road.",51.53901312141725,0.1277044626673725
4520,1.0,Slight,"On Connaught Road, Near The Junction With Ca,Bridge Road.",51.40180802658675,-0.2584410364515046
4521,1.0,Serious,"On Hall Lane, 37 Metres West Of The Junction With Albert Crescent.",51.61696355629269,-0.018795555593348
4522,1.0,Slight,"On Fallsbrook Road, Near The Junction With Dahomey Road.",51.42036762126124,-0.1424153673021991
4523,1.0,Slight,"On Academy Road, 300 Metres North Of The Junction With Shooters Hill.",51.47404340475907,0.0559335003315989
4524,1.0,Slight,"On High Street North, 30 Metres South Of The Junction With Kensington Avenue.",51.54142892468656,0.0506338538801615
4525,1.0,Slight,"On Harlington Road, Near The Junction With West Drayton Road.",51.52290584566449,-0.4477895562945173
4526,1.0,Slight,"On Knowles Hill Crescent, Near The Junction With Ennersdale Road.",51.45309008216532,-0.0065398041327209
4527,2.0,Slight,"On Commercial Road, Near The Junction With Deancross Street.",51.514259786188894,-0.0548187003185747
4528,1.0,Slight,"On Station Road , Near The Junction With Cranbrook Road .",51.558905431488846,0.0703912803216111
4529,2.0,Slight,"On Royal Docks Road, 21 Metres North Of The Junction With Unknown.",51.518053805105055,0.0728045468853115
4530,1.0,Slight,"On Carlyle Avenue, Near The Junction With Lady Margaret Road.",51.51603913696379,-0.3756436194811822
4531,3.0,Slight,"On North Circular Road, 200 Metres North Of The Junction With Chingford Road.",51.60038145681273,-0.0092362059700775
4532,2.0,Slight,"On Mount Pleasant, 23 Metres West Of The Junction With Woodstock Road.",51.54187517889761,-0.2927707743891758
4533,1.0,Slight,"On Norwood Road, 60 Metres South Of The Junction With Dulwich Road .",51.45180401035526,-0.1013294210431472
4534,1.0,Slight,"On Waddon Road, Near The Junction With Waddon Road.",51.37130238086326,-0.1169888627646825
4535,1.0,Slight,"Location Uncertain  Streatham High Road, 21 Metres North Of The Junction With Unknown.",51.43144579197186,-0.1293636890870009
4536,1.0,Slight,"On Nags Head Road , Near The Junction With Alexandra Road.",51.64691486256309,-0.0379143797116323
4537,1.0,Slight,"On M4, Hayes, Ub3, 200 Metres South Of The Junction With M4 Spur Road.",51.49445679180558,-0.4405016176292375
4538,2.0,Slight,"Location Uncertain  West Carriage Drive, 400 Metres South Of The Junction With West Carriage Drive.",51.50792756392592,-0.1704005034844721
4539,1.0,Slight,"On Monmouth Road, Near The Junction With Seymour Road.",51.62616932570074,-0.0519572648647712
4540,1.0,Serious,"Location Uncertain Horseferry Road /  Branch Road, Near The Junction With Branch Road.",51.51063802591201,-0.0392933869901086
4541,1.0,Slight,"On Euston Road, Near The Junction With Osnaburgh Street .",51.52403472083506,-0.1436054025525163
4542,1.0,Slight,"On Bull Ring Gate (Stop Ch), 305 Metres West Of The Junction With Chelsea Bridge .",51.48506306726758,-0.1545506178090842
4543,1.0,Slight,"On Commercial Road, Near The Junction With Arbour Square.",51.513296981900034,-0.0472068272596166
4544,1.0,Slight,"On Valence Avenue, Near The Junction With Wood Lane.",51.551797313023386,0.1303781639768619
4545,1.0,Slight,"On Shoot Up Hill, Near The Junction With Manstone Road.",51.5524066354634,-0.2102017557644964
4546,1.0,Slight,"On Brigstock Road, Near The Junction With Nutfield Road .",51.39595365839792,-0.1076391591125969
4547,1.0,Slight,"On Malden Road, Near The Junction With Wickham Avenue.",51.36572216839391,-0.2231927444172003
4548,1.0,Slight,"On Colne Road, Near The Junction With Solna Road.",51.63455771571842,-0.0863082350053406
4549,1.0,Slight,"On Rainhill Way, 200 Metres South Of The Junction With Bromley High Street.",51.527413104739765,-0.020249120659357
4550,1.0,Slight,"On Rotherhithe New Road, Near The Junction With Rotherhithe Old Road.",51.49151410180718,-0.0470430239423026
4551,1.0,Slight,"On Lyndon Avenue , Near The Junction With Westwood Lane.",51.451478588339896,0.1031792275558181
4552,1.0,Slight,"On Barnmead Road, Near The Junction With Plawsfield Road .",51.411640422574,-0.045933344922121
4553,1.0,Slight,"On New North Road, Near The Junction With Shepperton Road.",51.53822668986816,-0.0921543145150366
4554,1.0,Slight,"On Lower Road , Near The Junction With Ann Moss Way Se16.",51.496151703933805,-0.0539185425297903
4555,1.0,Slight,"On Croft Avenue, 10 Metres West Of The Junction With Station Road West Wickham.",51.37695983102297,-0.0141167859469959
4556,1.0,Slight,"On Collingwood Avenue, Near The Junction With Near Fortis Green .",51.59065560839991,-0.1518913457249816
4557,1.0,Slight,"On High Road, Near The Junction With Canning Crescent .",51.60224645814349,-0.1123166226173821
4558,1.0,Slight,"On Albemarle Street, 80 Metres North Of The Junction With Stafford Street.",51.509154691779,-0.1420631096362982
4559,1.0,Slight,"On Praed Street, 30 Metres West Of The Junction With Junction Place.",51.51783803946024,-0.1716032759627674
4560,1.0,Slight,"On Jebb Avenue Brixton Prison, Near The Junction With Jebb Avenue.",51.45177125511285,-0.121624500251263
4561,1.0,Slight,"On Druid Street, Near The Junction With  Sweeney Crescent .",51.49890652183169,-0.0737125715423062
4562,1.0,Slight,"On Hyde Park Gate, Near The Junction With Kensington Road.",51.50142764971079,-0.1820721611473839
4563,3.0,Slight,"On Woodhayes Road, 75 Metres East Of The Junction With Crooked Billet .",51.42111487401818,-0.2272444082801287
4564,1.0,Serious,"On Crown Dale, 100 Metres West Of The Junction With Elder Road.",51.42272972846416,-0.0984928784320873
4565,2.0,Slight,"On Wood Lane, Near The Junction With Valence Avenue.",51.55187242090986,0.1306990186807096
4566,1.0,Slight,"On Neasden Lane, Near The Junction With Lansdowne Grove.",51.55525770466757,-0.2501773577086196
4567,1.0,Slight,"On Beavers Lane, Near The Junction With Beavers Lane.",51.46736896297731,-0.3929790126877121
4568,1.0,Slight,"On Bell Green, Near The Junction With Southend Lane.",51.42911960699463,-0.0371604439669565
4569,1.0,Slight,"On Cameron Road, Near The Junction With Elgin Road.",51.56460045399538,0.0955683832247294
4570,1.0,Slight,"On Sydenham Road, Near The Junction With Watlington Grove .",51.4259643961397,-0.0431502400493904
4571,1.0,Slight,"On Coulsdon Road, Near The Junction With Taunton Road .",51.30188854897573,-0.1181956426104858
4572,1.0,Slight,"Location Uncertain Cazenove Road /  Stamford Hill, Near The Junction With Stamford Hill.",51.56390300295445,-0.0730589694918717
4573,1.0,Slight,"On Malden Way, 50 Metres West Of The Junction With Manor Drive North.",51.38894640144553,-0.268602234065801
4574,1.0,Serious,"On Elder Road, 50 Metres Junction With Crown Dale .",51.422995370861415,-0.0971297856511973
4575,1.0,Slight,"On High Street, 100 Metres East Of The Junction With Memorial Rounabout.",51.37394467373613,0.0979855779296206
4576,1.0,Slight,"On Kilburn High Road, Near The Junction With Brondesbury Road, Nw6.",51.53860184951576,-0.1942613840439506
4577,2.0,Slight,"On Warham Road, Near The Junction With Nottingham Rd.",51.36305523489719,-0.1013390476977368
4578,1.0,Slight,"On Shardeloes Road, Near The Junction With Brockley Cross.",51.46568391050638,-0.0360812394266901
4579,1.0,Slight,"On Chiswick High Road, Near The Junction With Acton Lane.",51.49270320462023,-0.2668925326726132
4580,2.0,Slight,"On Sheridan Road, Near The Junction With Church Lane.",51.41176757645157,-0.2027718081785657
4581,1.0,Slight,"On Clapham Road, Near The Junction With Stockwell Road.",51.47237312633308,-0.1221751123739163
4582,1.0,Slight,"On Dudden Hill Lane, 50 Metres South Of The Junction With Oberman Road.",51.553651365306514,-0.2437767702923592
4583,1.0,Fatal,"On Barking Road, Near The Junction With Croydon Road.",51.52061238362332,0.0189231773739275
4584,1.0,Slight,"On Hornsey Road, Near The Junction With Hornsey Road.",51.55761308935635,-0.1126361127600223
4585,1.0,Slight,"On Bexley Road, 166 Metres East Of The Junction With Glenesk Road.",51.452105189607714,0.0689810025055685
4586,1.0,Slight,"On Oldfield Lane North, Ub6, Near The Junction With Auriol Drive On Crossing",51.54502002025886,-0.345321363757292
4587,1.0,Slight,"On Turnpike Lane, Near The Junction With Wightman Road.",51.58895077058606,-0.1097784984314117
4588,1.0,Slight,"On Kingston Road, Near The Junction With Jack Goodchild Way.",51.406089807188685,-0.2810676227781056
4589,2.0,Slight,"On Wood Lane, 78 Metres West Of The Junction With Brockley Hill.",51.63114886281014,-0.3050984895087698
4590,1.0,Slight,"On Abbey Street, Near The Junction With Radcliffe Road.",51.4975586969401,-0.0787110702656966
4591,1.0,Slight,"On Haydons Road, 50 Metres West Of The Junction With Dryden Road.",51.42289789342912,-0.1880092569620989
4592,1.0,Slight,"On High Road, Near The Junction With White Hart Lane.",51.60560228474941,-0.0682034444721874
4593,1.0,Slight,"On Cudham Lane South, 360 Metres North Of The Junction With Main Road.",51.30359173251564,0.0844172332919261
4594,1.0,Slight,"On Lewisham Way, Near The Junction With Malpas Road.",51.47225112506035,-0.0314074184800474
4595,1.0,Slight,"On Howley Place, Near The Junction With Warwick Avenue.",51.52110792816973,-0.1806399076059439
4596,1.0,Slight,"On Cumberland Road, Near The Junction With Denmark Street.",51.51861311421938,0.0253499055903063
4597,1.0,Slight,"On Victoria Drive, Near The Junction With Albert Drive.",51.440199497521256,-0.2161455788259844
4598,1.0,Slight,"On High Street South, Near The Junction With Brooks Avenue.",51.52250372766393,0.0575677744207023
4599,1.0,Slight,"On Horns Road, Near The Junction With Ardwell Avenue .",51.57740696578723,0.083398881320309
4600,1.0,Slight,"On Romsey Road, Dagenham, 10 Metres West Of The Junction With Wix Road, Dagneham.",51.53490272940609,0.1292286672841141
4601,1.0,Slight,"On Harrington Gardens, Near The Junction With Ashburn Place.",51.49304917230856,-0.1839757023636935
4602,1.0,Slight,"On St John Street, Near The Junction With Pentonville Road.",51.53153791783224,-0.1061309781115104
4603,1.0,Slight,"On High Road, Near The Junction With High Road.",51.59589105677536,-0.0687888057320411
4604,1.0,Slight,"On The Hyde, 30 Metres South Of The Junction With Hyde Estate Road.",51.58231659656232,-0.2454286640777698
4605,1.0,Slight,"On Plumstead High Street , 24 Metres West Of The Junction With Rockmount Road .",51.48566163218997,0.1011077289613959
4606,1.0,Slight,"On City Road, Near The Junction With Remington Street.",51.530354683765104,-0.099692203572026
4607,1.0,Slight,"On Stroud Green Road, Near The Junction With Osborne Road.",51.569173356578055,-0.1118254863558862
4608,1.0,Slight,"On Goodwin Road, Near The Junction With Boscombe Road.",51.50368076377987,-0.2359870259553166
4609,1.0,Slight,"On Park Avenue, Near The Junction With Elvis Road.",51.55022491552116,-0.2282014739718095
4610,1.0,Slight,"On Leeland Way, Near The Junction With Leeland Way.",51.55781809679021,-0.2488096099262612
4611,1.0,Slight,"On Shad Thames, 25 Metres East Of The Junction With Horselydown Lane.",51.50394645526914,-0.0750562316491231
4612,1.0,Slight,"On Philip Lane, Near The Junction With Downhills Park Road.",51.58818010098314,-0.0844322908817111
4613,1.0,Slight,"On Selsdon Park Road, 150 Metres South Of The Junction With Holmbury Grove.",51.35076044616584,-0.0406260220199253
4614,1.0,Slight,"On Dalmeny Avenue, Near The Junction With Ederline Ave.",51.405628992272526,-0.113724337732237
4615,1.0,Serious,"On Reigate Road, Near The Junction With Shroffold Road.",51.43270307708325,0.0181813172925927
4616,1.0,Slight,"On White Hart Lane, Near The Junction With William Street.",51.605277702049165,-0.0697913252793248
4617,1.0,Slight,"On Turner Street, Near The Junction With Ashfield Street.",51.51663396009046,-0.0607999458740341
4618,1.0,Serious,"On New Road, Near The Junction With Marsh Way.",51.52522704683524,0.1699216118710792
4619,4.0,Serious,"On Great Central Way, Near The Junction With Drury Way, Nw10.",51.55488051351385,-0.256250332049201
4620,1.0,Slight,"On Wood Lane, Near The Junction With Shinfield Street.",51.51650248556064,-0.2269448673163781
4621,1.0,Slight,"On Castletown Road London W14, Near The Junction With Vereker Road.",51.488919605667824,-0.2089871383590011
4622,1.0,Slight,"On Knoyle Street, Near The Junction With Coldblown Lane .",51.48162451668225,-0.0417910743164007
4623,2.0,Slight,"On London Road, Near The Junction With Malvern Road.",51.39638400169691,-0.1153696898777986
4624,1.0,Slight,"On Stradbroke Grove, 020 Metres South Of The Junction With Herent Drive.",51.59023713545015,0.0626627029658992
4625,1.0,Slight,"On London Road, Near The Junction With Langley Avenue.",51.37624682865568,-0.2222248906437048
4626,1.0,Slight,"On Forty Ave, Near The Junction With Bridge Road.",51.56529422286388,-0.2769893860664431
4627,1.0,Slight,"On Putney Bridge , Near The Junction With Lower Richmond Road .",51.46598567597648,-0.2140891742572101
4628,1.0,Serious,"On Barnsbury Road, Near The Junction With Tolpuddle Street.",51.53406107024387,-0.1114765110997512
4629,1.0,Slight,"On Lonsdale Avenue (Stop Bm), Near The Junction With High Street S.",51.5212305758119,0.0583752808694518
4630,1.0,Serious,"On Carlton Drive London Sw15, Near The Junction With Rayners Road.",51.45751733109088,-0.2166220543791232
4631,1.0,Slight,"On Portland Road, Near The Junction With Clifford Road.",51.39864868908768,-0.0732554137539872
4632,1.0,Slight,"On Rosebery Avenue, Near The Junction With Rosebery Avenue.",51.5262768567158,-0.1094487789159191
4633,1.0,Serious,"On London Road, Near The Junction With Station Approach, Hackbridge.",51.37835211850125,-0.1548221436889421
4634,1.0,Slight,"On Petherton Road, Near The Junction With Grosvenor Avenue.",51.54942875307367,-0.091440499513213
4635,1.0,Slight,"On Cold Blow Lane, 73 Metres East Of The Junction With Mercury Way.",51.48144130996727,-0.044823380768578
4636,1.0,Slight,"On Robin Hood Way, Near The Junction With Grasmere Avenue.",51.43113723698606,-0.2569376063448587
4637,1.0,Slight,"On Haven Green, Near The Junction With Mountfield Road.",51.51625811053472,-0.3015836690420175
4638,1.0,Slight,"On Upper Tooting Road, Near The Junction With Hebdon Road .",51.43172922264914,-0.1643540807720781
4639,1.0,Slight,"On The Vale, Near The Junction With Cowley Road.",51.50666511287193,-0.2491143567014264
4640,1.0,Slight,"On Green Lanes, 10 Metres South Of The Junction With St Anns Road.",51.58244376863029,-0.0999736102664215
4641,1.0,Slight,"On Park Lane, Near The Junction With Stanhope Gate.",51.50666399152014,-0.1523234401665109
4642,1.0,Slight,"On New Cross Road, 10 Metres North Of The Junction With Besson Road.",51.475344336900605,-0.046984938168536
4643,1.0,Slight,"On Endymion Road, 200 Metres West Of The Junction With Green Lanes.",51.57541184900889,-0.099429836943365
4644,1.0,Slight,"On Strutton Ground, 10 Metres South Of The Junction With Great Peter Street.",51.49656566153414,-0.1335996471974706
4645,1.0,Serious,"On Charing Cross Road, 43 Metres South Of The Junction With Cecil Court.",51.51039414990265,-0.1283941521404856
4646,1.0,Slight,"On Lombard Road, Near The Junction With Bridges Court Road.",51.46941646216552,-0.1769952566504943
4647,1.0,Slight,"On Haymarket, Near The Junction With Orange Street.",51.50884362421285,-0.132103593009412
4648,2.0,Serious,"On Crow Lane, Near The Junction With Whalebone Lane South.",51.568985865553145,0.1474589913027189
4649,1.0,Slight,"On East Cross Route, 150 Metres South Of The Junction With Cathall Road.",51.55966413115327,-0.0013632821310988
4650,1.0,Slight,"On Cranbrook Road, Near The Junction With Ranelagh Gardens .",51.56872547095912,0.0647768312783536
4651,1.0,Slight,"On Grove Road, 22 Metres South Of The Junction With Wennington Road.",51.53183045576715,-0.0407186333011255
4652,1.0,Slight,"Location Uncertain Near Zebra Crossing Dover Park Drive, Near The Junction With Dover Park Road / Putney Heath",51.45173196304073,-0.2342336362887731
4653,1.0,Slight,"Location Uncertain /  Falcon Road, Near The Junction With Falcon Road.",51.46897589116846,-0.1712248163386512
4654,1.0,Slight,"On North Circular Road, Near The Junction With Neasden Lane North.",51.558652919811294,-0.2535381885118538
4655,1.0,Serious,"On Pentonville Road, 200 Metres East Of The Junction With Penton Rise.",51.5317703155261,-0.1127391706062896
4656,1.0,Slight,"On Dornton Road, Near The Junction With Byrne Road.",51.43976388469631,-0.1434990671102565
4657,1.0,Serious,"On Cotton Street, 10 Metres North Of The Junction With Woolmore Street.",51.51019668354124,-0.0104176960213534
4658,4.0,Slight,"On North Circular Road, 710 Metres East Of The Junction With Edgware Road.",51.56856216164058,-0.2420767511450807
4659,2.0,Serious,"On North Circular, Near The Junction With Regent'S Park Road.",51.58981228930922,-0.2000414415110885
4660,1.0,Slight,"Location Uncertain Hackney Road /  Cambridge Heath Road, Near The Junction With Cambridge Heath Road.",51.5325806381439,-0.0571665592452738
4661,1.0,Slight,"On Regent Street, Near The Junction With Teninson Court.",51.511947380038826,-0.1395427472850128
4662,1.0,Slight,"On Lea Valley Road, 800 Metres West Of The Junction With Sewardstone Road E4.",51.639394016814656,-0.0232520771488468
4663,1.0,Slight,"On Slough Lane, Near The Junction With Lewgars Avenue.",51.58109450353713,-0.2660576177305176
4664,1.0,Slight,"On Well Hall Road, Near The Junction With Broad Walk.",51.46918165498884,0.0542030804544112
4665,1.0,Slight,"On St Matthews Road, Near The Junction With Effra Road London Sw2.",51.459135780259565,-0.1154345977147672
4666,1.0,Slight,"Location Uncertain  Whitechapel Road, Near The Junction With E1.",51.517763134758894,-0.0654652333041352
4667,2.0,Serious,"On Woodlands Road, Near The Junction With Langley Avenue.",51.38241277037961,-0.3076494749810251
4668,1.0,Slight,"On Camberwell New Road, Near The Junction With Warner Road.",51.47430914743919,-0.0939151741549724
4669,1.0,Slight,"On London Road, Near The Junction With Midhurst Avenue.",51.38647889762136,-0.1106457985217138
4670,2.0,Serious,"On Alexandra Road, 80 Metres South Of The Junction With Hillgrove Road.",51.54082103354435,-0.1772725193096506
4671,1.0,Serious,"On Bilton Road, Near The Junction With Launceston Road.",51.54003189769249,-0.3139221064120546
4672,1.0,Slight,"On Dingwall Road, 50 Metres East Of The Junction With Coutney Cres.",51.35034050968782,-0.1657417213897722
4673,1.0,Slight,"On Erskine Hill, Near The Junction With Denman Drive .",51.583819590377466,-0.1927724476596191
4674,1.0,Serious,"On Purley Way, Near The Junction With Waddon Road.",51.371234178651065,-0.1172215395463596
4675,1.0,Slight,"Location Uncertain  Blackwall Lane Flyover, 50 Metres South Of The Junction With Blackwall Lane On Slip To A102.",51.49212210340301,0.0085309474322805
4676,1.0,Serious,"On Moree Way, 30 Metres South Of The Junction With Park Ave.",51.616305231936494,-0.0644989053180897
4677,1.0,Serious,"On Uxbridge Road, Near The Junction With Pennard Road.",51.50532287853539,-0.2256209092916329
4678,1.0,Slight,"On Barley Lane, Near The Junction With King George Hospital Road.",51.57836213386925,0.1144593263323369
4679,1.0,Slight,"On Donaldson Road, Near The Junction With Lonsdale Road.",51.53778827418813,-0.2021811535035219
4680,1.0,Slight,"On High Street, Edgware Ha8, Near The Junction With Station Road Ha8.",51.61079182950101,-0.2792245390882214
4681,1.0,Slight,"On Shakespeare Road, Near The Junction With Shakespeare Road.",51.51029667313152,-0.2647550683493222
4682,1.0,Slight,"On Tufnell Park Road, Near The Junction With Campdale Road.",51.55744989827566,-0.1316563999393099
4683,1.0,Slight,"On Broadway, Near The Junction With Gravel Hill.",51.45523271933897,0.1529832336377497
4684,2.0,Slight,"On Centric Commercial Finance, Near The Junction With Barclay Road.",51.37127495155612,-0.096372704773028
4685,1.0,Slight,"On Upper Street, Near The Junction With Almeida Street.",51.53961000693771,-0.1025945496525269
4686,2.0,Slight,"On Hampstead Road, 30 Metres South Of The Junction With Drummond Street.",51.52605122488941,-0.1386363356751447
4687,1.0,Serious,"On Watling Gardens, Nw2, Near The Junction With Shoot Up Hill, Nw2.",51.55177506177679,-0.2088851037771159
4688,1.0,Slight,"On West Hendon Broadway, Near The Junction With Station Road.",51.57795622659757,-0.2400834468872358
4689,1.0,Slight,"On Dalston Lane, Near The Junction With Tyssen Street.",51.546246567394114,-0.0722618358584598
4690,2.0,Slight,"On Croydon Road, Beckenham, 1 Metres North Of The Junction With Croydon Road, Beckenham.",51.40341273339402,-0.0362916198522938
4691,1.0,Slight,"On Ramsay House, Near The Junction With Pettie House Car Park.",51.53493320793583,-0.1676019947207411
4692,1.0,Slight,"On Benson Road, Near The Junction With Benson Road.",51.37109413684745,-0.1129889093933573
4693,1.0,Slight,"On Hamlet Gardens, Near The Junction With Ravenscourt Park.",51.49435772922423,-0.2397179282194164
4694,1.0,Slight,"On Blackwall Way, 100 Metres West Of The Junction With Newport Avenue.",51.50947385222237,-0.0012260835602053
4695,2.0,Slight,"On London Orbital Road, 500 Metres North Of The Junction With Stanwell Moor Road. (Location Uncertain)",51.48010560352173,-0.5033331987862927
4696,2.0,Slight,"On Uxbridge Road, Near The Junction With Morgans Lane.",51.52541757445507,-0.435148362103382
4697,1.0,Slight,"On North Circular Road, Near The Junction With A406.",51.6161563115546,-0.0861290423115451
4698,1.0,Slight,"On Hounslow Road, Near The Junction With Park Way.",51.45061598063765,-0.406793391459939
4699,1.0,Slight,"On Pixton Way, Near The Junction With Linton Glade.",51.34601468657235,-0.0450789137103594
4700,2.0,Slight,"(On Burns Way, Near The Junction With Bath Road .) Pin Drop And Description Text Suggest Occurred On A4 Bath Road At Entrance To Petrol Station",51.47571510548938,-0.3963576733756325
4701,1.0,Slight,"On Liverpool Road, Near The Junction With Barnsbury Park.",51.54334889667403,-0.1069241468645023
4702,1.0,Serious,"On Heston Road, 38 Metres East Of The Junction With Walnut Tree Road.",51.485439364647775,-0.37376417584137
4703,1.0,Serious,"On Chesham Place, Near The Junction With Pont Street.",51.49752262889369,-0.1560067622639025
4704,1.0,Slight,"On Victoria Road, Near The Junction With Whitby Road.",51.56392814847053,-0.404885005913597
4705,1.0,Slight,"On Parsloes Avenue, Near The Junction With Porters Avenue.",51.55125183518293,0.1302084311051737
4706,1.0,Slight,"On Woolwich Road, 100 Metres West Of The Junction With Westergate Road.",51.48156958147101,0.1325044067206084
4707,1.0,Slight,"Location Uncertain Platts Lane /  Briardale Gardens, Near The Junction With Briardale Gardens.",51.55967583981543,-0.1939894080238884
4708,2.0,Serious,"On Chiswick High Road, Near The Junction With Chiswick Park.",51.49247389642591,-0.275126626468907
4709,1.0,Slight,"On Totterdown Street, Near The Junction With Longmead Road.",51.42887519847213,-0.1647130174457329
4710,1.0,Slight,"On Canterbury Road, Near The Junction With Mitcham Road.",51.38542598890673,-0.1206632377303888
4711,1.0,Slight,"On Watford Road, Near The Junction With Not Named.",51.5746414353219,-0.3251102701250833
4712,1.0,Slight,"On Mollison Avenue, 100 Metres South Of The Junction With Jeffreys Road. (Pin Drop Is North Of Junction)",51.65328693857959,-0.0285748774366115
4713,1.0,Slight,"On Harlington Road, Near The Junction With West Drayton Road.",51.5249326820505,-0.4494216347892283
4714,1.0,Serious,"On Princes Avenue, Near The Junction With Eton Grove .",51.58979259486638,-0.2766112245171592
4715,1.0,Slight,"On Silvertown Way, Near The Junction With Hallisville Way.",51.5127112896125,0.0103444593794117
4716,1.0,Slight,"On Creek Road, 21 Metres North Of The Junction With Unknown.",51.48127702424532,-0.0184312591528238
4717,2.0,Slight,"On A12 Approach To George Green Tunnel, Near The Junction With A12.",51.57412128602403,0.0245117076439071
4718,1.0,Slight,"On B4557, Near The Junction With A406.",51.55459993155999,-0.2543136997909483
4719,1.0,Slight,"On Mayfield Road, 60 Metres North Of The Junction With Heathhurst Road.",51.34779815510111,-0.0927074796838735
4720,1.0,Serious,"On Fulham Road, Near The Junction With Parsons Green Lane.",51.477219176627926,-0.2018563935189216
4721,1.0,Slight,"On Burlington Lane, Near The Junction With Hogarth Flyover .",51.48622007075264,-0.2529799126416621
4722,1.0,Slight,"On Staines Road, Near The Junction With Orchid Gardens.",51.465757853573486,-0.3765514525328918
4723,1.0,Slight,"On Upper Tooting Road, 15 Metres East Of The Junction With Noyna Road.",51.435363120780806,-0.1603957368944856
4724,1.0,Slight,"On Maze Hill, Near The Junction With Vanbrugh Park.",51.476801153371845,0.0083762359624856
4725,1.0,Serious,"On Lea Bridge Road, Near The Junction With Heybridge Road.",51.5684390337934,-0.030501682871649
4726,1.0,Serious,"On Clapham Common Southside, Near The Junction With Long Road.",51.46102836978547,-0.1393396951014727
4727,1.0,Slight,"On Knatchbull Road, Near The Junction With Knatchbull Road.",51.540147677115336,-0.2578373547123622
4728,1.0,Serious,"On Harrow Road, 1 Metres North Of The Junction With Woodfield Road.",51.5236172706617,-0.1987319057740826
4729,1.0,Slight,"On Blackhorse Lane, 21 Metres South Of The Junction With Lancaster Road.",51.59419371192865,-0.0401728472762864
4730,3.0,Slight,"On Eton Road, Ub3, Near The Junction With Pendell Avenue. (Location Uncertain)",51.482596294450055,-0.4210316246758191
4731,2.0,Serious,"On West Carriage Drive, 45 Metres South Of The Junction With Bayswater Road.",51.51151172982977,-0.1724618593351489
4732,1.0,Slight,"On Southend Road (Stop M), 120 Metres East Of The Junction With Charlie Browns Roundabout .",51.59327462815397,0.0391079792579648
4733,2.0,Slight,"On Pont Street, Near The Junction With Walton Street.",51.497022500226784,-0.1636769999843464
4734,1.0,Slight,"On London Road, Barking, Near The Junction With Barking Roundabout.",51.53700357332379,0.0706516758419569
4735,1.0,Serious,"On Ballards Road, 45 Metres East Of The Junction With Ridgewell Close.",51.53473865331559,0.1588672807429148
4736,1.0,Slight,"On Ridley Road, Near The Junction With Ridley Road.",51.53587887641888,-0.2375397928493923
4737,1.0,Slight,"On Oldchurch Rise, Romford, Near The Junction With Oldchurch Road, Romford.",51.56876174854574,0.1791227310519788
4738,1.0,Slight,"On Fulham Road, Near The Junction With Lilyville Road.",51.476552371732616,-0.2041146699848464
4739,1.0,Slight,"On Woodgrange Road, E7, 100 Metres South Of The Junction With Forest Lane, E7.",51.54881050402801,0.0248301733173644
4740,1.0,Slight,"On Green Lane, Near The Junction With Kenilworth Gardens.",51.561815647659934,0.1029428349748328
4741,1.0,Slight,"On Darien Road, Near The Junction With Meyrick Road.",51.46656685854366,-0.1741717915098523
4742,1.0,Slight,"On Stamford Hill, 3 Metres North Of The Junction With Ravensdale Road.",51.574635432797145,-0.0722298695738668
4743,1.0,Slight,"On Upton Lane, 30 Metres East Of The Junction With Upton Avenue.",51.54209457965305,0.0236955795089826
4744,1.0,Slight,"On North Circular Road , Near The Junction With Slip Road To Silver Street, N18.",51.614266241096665,-0.0750287825830691
4745,1.0,Slight,"On Malt Street, 50 Metres South Of The Junction With Mcdonalds Car Park.",51.48410608459865,-0.0688776285507631
4746,2.0,Slight,"On Garratt Lane, Near The Junction With Waynflete Street.",51.43985836177456,-0.1868776620397552
4747,2.0,Slight,"On Brixton Road, 20 Metres North Of The Junction With Ferndale Road.",51.46392424447686,-0.1145894835313654
4748,1.0,Serious,"On Albert Embankment London Se1, 20 Metres East Of The Junction With Tinworth Street.",51.48929086616827,-0.1229061194290092
4749,1.0,Serious,"On Ramsden Road, Near The Junction With Frinstead Road.",51.47309829803732,0.1678067458076129
4750,2.0,Slight,"On Minard Road, 100 Metres North Of The Junction With Minard Road.",51.437142034365095,0.0005498291931243
4751,1.0,Serious,"On Westcombe Hill, Near The Junction With Vanbrugh Park .",51.477237547759295,0.0190953262145676
4752,1.0,Slight,"On Falcon Way, Near The Junction With Vine Court.",51.58241717476958,-0.2943405749938103
